Price,Close,High,Low,Open,Volume,EMA_9,SMA_5,SMA_15,SMA_30,RSI,MACD,MACD_signal,Target_Close
2010-05-04,2958.89990234375,2996.3025015197795,2946.304444569047,2961.1759369382403,39115500.0,2937.541610048742,2944.153662109375,2917.5763997395834,2873.298291015625,65.01392370758472,48.50715080711416,50.646598450986815,2846.128173828125
2010-05-05,2846.128173828125,2958.404807177291,2834.8524899023887,2958.404807177291,64284400.0,2919.258922804619,2932.7380859375,2914.9914388020834,2877.477360026042,46.1399351947722,38.37325445687293,48.191929652164035,2810.506591796875
2010-05-06,2810.506591796875,2845.9302620607414,2748.571990354284,2845.9302620607414,49674100.0,2897.5084566030705,2909.490185546875,2908.9973958333335,2878.6695149739585,41.992959917746695,27.154682345707897,43.98448019087281,2739.226318359375
2010-05-07,2739.226318359375,2808.6257149486964,2705.099717860456,2808.6257149486964,35710700.0,2865.852028954331,2863.108154296875,2899.708561197917,2876.6757242838544,35.17927314574875,12.369572043135122,37.661498561325274,2850.31591796875
2010-05-10,2850.31591796875,2859.938589824012,2739.820224264005,2739.820224264005,57259100.0,2862.7448067572154,2841.015380859375,2900.375309244792,2877.9204996744793,49.05349918849806,9.506680782971216,32.030535005654464,2812.78173828125
2010-05-11,2812.78173828125,2865.3666075814417,2808.4589083275905,2850.7121481231297,50915600.0,2852.752193062023,2811.791748046875,2895.1502604166667,2878.5244873046877,45.5091855704674,4.161156991156076,26.456659402754788,2847.510986328125
2010-05-12,2847.510986328125,2848.9647870359167,2812.8802572261293,2812.8802572261293,27651200.0,2851.7039517152434,2812.068310546875,2890.8034830729166,2880.1695475260417,49.1688810945936,2.6960723034035254,21.704541982884535,2858.27392578125
2010-05-14,2858.27392578125,2869.374568584515,2843.737381354648,2847.016306656839,27961400.0,2853.017946528445,2821.62177734375,2886.260546875,2882.872249348958,50.28328915636382,2.376071523750852,17.8388478910578,2819.360107421875
2010-05-17,2819.360107421875,2857.8776494601325,2780.2857023175275,2857.8776494601325,26022700.0,2846.2863787071315,2837.64853515625,2879.2434244791666,2882.52138671875,46.32852421735526,-1.0059552983630056,14.06988725317364,2834.07568359375
2010-05-18,2834.07568359375,2837.45445828302,2818.7261836072503,2820.366256465814,31953300.0,2843.8442396844553,2834.40048828125,2871.8755045572916,2880.752783203125,47.994261000990214,-2.470335418236118,10.761842718891689,2729.377685546875
2010-05-19,2729.377685546875,2833.580662217586,2721.6191983701983,2833.580662217586,47880900.0,2820.9509288569398,2817.719677734375,2857.888362630208,2875.703474934896,38.77389674703869,-11.94146686155409,6.221180802802534,2694.144287109375
2010-05-20,2694.144287109375,2763.773660307652,2660.0154869319654,2730.1819486256345,49228600.0,2795.589600507427,2787.046337890625,2843.9509114583334,2868.892643229167,36.25002152973836,-22.03642536786856,0.5696595686683157,2623.118896484375
2010-05-21,2623.118896484375,2692.560286707893,2584.868431469519,2692.560286707893,41668500.0,2761.0954597028167,2740.01533203125,2823.7090983072917,2861.305843098958,31.761772554516156,-35.36029666491959,-6.616331678049265,2609.508544921875
2010-05-24,2609.508544921875,2672.758036366308,2600.7508291329827,2623.6139529683333,54224200.0,2730.7780767466284,2698.04501953125,2799.6005696614584,2853.4594482421876,30.970444600990845,-46.481986875116945,-14.589462717462801,2514.02099609375
2010-05-25,2514.02099609375,2608.9145175703256,2501.9565244992014,2608.9145175703256,71613600.0,2687.4266606160527,2634.03408203125,2769.816650390625,2841.219449869792,26.064113821335013,-62.28309293634584,-24.12818876123941,2696.675048828125
2010-05-26,2696.675048828125,2701.886760000817,2514.8129880195825,2514.8129880195825,96599900.0,2689.276338258467,2627.4935546875,2752.334993489583,2834.9556966145833,44.25590634437168,-59.38240438514913,-31.179031886021356,2713.8173828125
2010-05-27,2713.8173828125,2731.955592280011,2618.18097147393,2696.179886262305,100495800.0,2694.184547169274,2631.428173828125,2743.5142740885417,2829.2528564453123,45.60852803194964,-55.065582958704,-35.95634210055789,2796.84814453125
2010-05-31,2796.84814453125,2799.343896976145,2714.2134222080167,2714.2134222080167,56586900.0,2714.7172666416695,2666.1740234375,2742.6037109375,2825.8005533854166,51.719408930823505,-44.432393351205064,-37.651552350687325,2724.509033203125
2010-06-01,2724.509033203125,2796.551153336937,2724.005146549439,2796.551153336937,55000000.0,2716.675619953961,2689.17412109375,2741.62255859375,2820.665559895833,46.78743189506738,-41.36583609114996,-38.39440909877985,2733.57177734375
2010-06-02,2733.57177734375,2771.173343840392,2721.088375613872,2724.9051218618656,59242600.0,2720.054851431919,2733.08427734375,2733.8396158854166,2817.107462565104,47.463360791833026,-37.7689032512144,-38.269307929266766,2810.86767578125
2010-06-03,2810.86767578125,2811.7226229827456,2734.066709141819,2734.066709141819,63368500.0,2738.2174163017853,2755.922802734375,2733.71201171875,2814.4311360677084,52.952505819462495,-28.35432404825997,-36.286311153065405,2823.14111328125
2010-06-04,2823.14111328125,2823.7541265350524,2791.3464521413766,2810.7685478878966,49708300.0,2755.202155697679,2777.787548828125,2732.087353515625,2811.445418294271,53.77832048140695,-19.676025395822307,-32.96425400161679,2750.1259765625
2010-06-07,2750.1259765625,2820.7653197252293,2698.176092241391,2820.7653197252293,39668300.0,2754.1869198706436,2768.443115234375,2724.877490234375,2805.5690185546873,48.34203346910416,-18.477129661125673,-30.066829133518567,2779.874755859375
2010-06-08,2779.874755859375,2781.2428666939136,2750.246025787465,2750.246025787465,43080100.0,2759.32448706839,2779.516259765625,2722.2451334635416,2800.744278971354,50.5359773054394,-14.954136310702324,-27.04429056895532,2785.684814453125
2010-06-09,2785.684814453125,2794.071451732305,2765.240539843328,2779.676991066424,40994900.0,2764.596552545337,2789.9388671875,2719.019075520833,2795.4472900390624,50.973914131555055,-11.560058369863782,-23.94744412913701,2770.679443359375
2010-06-10,2770.679443359375,2792.4154151260614,2758.0559104605745,2786.0807003496616,34594200.0,2765.813130708145,2781.901220703125,2721.772526041667,2789.8304443359375,49.748857799686604,-9.966151598966007,-21.151185623102812,2801.789794921875
2010-06-11,2801.789794921875,2817.297247540873,2771.372034393599,2771.372034393599,30751100.0,2773.008463550891,2777.63095703125,2728.9488932291665,2786.44990234375,52.30801149363009,-6.1220524190721335,-18.145358982296678,2826.72705078125
2010-06-14,2826.72705078125,2826.847163300469,2801.988022051408,2801.988022051408,24995300.0,2783.752180996963,2792.951171875,2742.522770182292,2783.115934244792,54.31636212557502,-1.05123005950054,-14.72653319773745,2830.06298828125
2010-06-15,2830.06298828125,2849.9211023932567,2824.2731744792736,2826.92492677802,37229900.0,2793.0143424538205,2802.988818359375,2757.2263997395835,2778.4134847005207,54.5918369830801,3.199730963633101,-11.14128036546334,2858.5478515625
2010-06-16,2858.5478515625,2877.7421740250325,2830.557972460306,2830.557972460306,37776100.0,2806.1210442755564,2817.56142578125,2780.194856770833,2775.005753580729,56.97744144524745,8.76608859720136,-7.1598065729304,2890.9853515625
2010-06-17,2890.9853515625,2897.495107897077,2856.2576996369944,2856.2576996369944,49582800.0,2823.093905732945,2841.622607421875,2793.148876953125,2772.741935221354,59.5815668734986,15.614903397321996,-2.604864578879921,2929.47509765625
2010-06-18,2929.47509765625,2931.949854855591,2891.183375059876,2891.183375059876,63241400.0,2844.3701441176063,2867.15966796875,2807.526057942708,2775.520166015625,62.48339415153732,23.873243417461254,2.690757020388314,2941.78857421875
2010-06-21,2941.78857421875,2981.162041702454,2925.963994839449,2929.871069328593,54836200.0,2863.853830137835,2890.17197265625,2817.188753255208,2779.896232096354,63.38896903654862,31.053664715519517,8.363338559414554,2934.474853515625
2010-06-22,2934.474853515625,2956.694935611807,2921.1863084233964,2940.7824692480604,34480600.0,2877.978034813393,2911.054345703125,2831.186474609375,2786.4045166015626,62.42513406677643,35.74203228935585,13.839077305402814,2924.676025390625
2010-06-23,2924.676025390625,2933.781627454994,2899.1530945787435,2933.781627454994,45910300.0,2887.3176329288394,2924.27998046875,2843.9267578125,2788.8831868489583,61.08501276119092,38.2262652413433,18.71651489259091,2913.981689453125
2010-06-24,2913.981689453125,2946.4294026552907,2908.234842549716,2924.775215166528,40566000.0,2892.650444233697,2928.879248046875,2850.801025390625,2792.2565185546873,59.581657660219584,38.88386522590508,22.749984959253744,2946.908203125
2010-06-25,2946.908203125,2949.3011763541604,2904.279003636832,2913.684643261384,25184500.0,2903.501996011958,2932.365869140625,2859.0521647135415,2795.569759114583,62.631057185702986,41.58257439303679,26.516502846010354,2955.616943359375
2010-06-28,2955.616943359375,2975.780221393691,2945.108319001239,2947.105311619419,29699400.0,2913.9249854814416,2935.13154296875,2872.7515625,2798.8145263671877,63.41720991443687,43.91778650116112,29.996759577040507,2893.258544921875
2010-06-29,2893.258544921875,2960.6958629914952,2872.305258449973,2955.7160762382928,27437700.0,2909.7916973695283,2926.88828125,2880.310481770833,2801.2778076171876,54.56530042412909,40.27242190708557,32.05189204304952,2913.57080078125
2010-06-30,2913.57080078125,2917.949536783564,2844.337408629592,2892.4676173784846,24859700.0,2910.5475180518724,2924.667236328125,2888.836214192708,2803.9276448567707,56.68612506701259,38.57777294145444,33.357068222730504,2874.13623046875
2010-07-01,2874.13623046875,2912.7677841738296,2860.8008117745667,2912.7677841738296,38617700.0,2903.265260535248,2916.69814453125,2895.733333333333,2808.7529296875,51.64582959668863,33.664646086569974,33.4185837954984,2871.442138671875
2010-07-02,2871.442138671875,2891.072477765351,2861.1136834488566,2874.7291200490163,24510400.0,2896.900636162574,2901.604931640625,2900.3768229166667,2814.6628580729166,51.31016725824019,29.216774178444666,32.57822187208765,2877.19189453125
2010-07-05,2877.19189453125,2885.2426063636544,2868.963211114838,2871.8371226195554,22568500.0,2892.9588878363093,2885.919921875,2903.741145833333,2823.1319580078125,52.026785527547844,25.857689542017397,31.234115406073602,2910.53466796875
2010-07-06,2910.53466796875,2911.9696707105954,2864.6345989817924,2877.2910887989915,24580200.0,2896.4740438627973,2889.375146484375,2909.105924479167,2833.166162109375,56.0650667906878,25.59107593251474,30.105507511361832,2901.93115234375
2010-07-07,2901.93115234375,2913.730742542521,2890.17355270038,2910.4149534526714,20540500.0,2897.565465558988,2887.047216796875,2911.99814453125,2846.096500651042,54.7836003752082,24.404234098204142,28.965252828730296,2915.794677734375
2010-07-08,2915.794677734375,2936.1449613262744,2902.521267637065,2902.521267637065,41989100.0,2901.2113079940655,2895.37890625,2913.652099609375,2853.40048828125,56.508644629346335,24.30218358569482,28.032638980123203,2943.781494140625
2010-07-09,2943.781494140625,2943.8454564964813,2909.5528450367137,2916.0884794971566,42852300.0,2909.7253452233776,2909.84677734375,2914.605859375,2861.065958658854,59.83958568167268,26.177848070286927,27.66168079815595,2958.676025390625
2010-07-12,2958.676025390625,2972.446486289405,2940.4897204905483,2942.012610521513,34634600.0,2919.515481256827,2926.143603515625,2915.731689453125,2866.4602213541666,61.52832689785879,28.53723045200195,27.836790728925152,2961.396728515625
2010-07-13,2961.396728515625,2978.390207887455,2946.293312316084,2957.677879083504,27671900.0,2927.8917307085867,2936.316015625,2917.5264811197917,2874.356477864583,61.843948949486695,30.277574955316595,28.324947574203442,2980.94287109375
2010-07-14,2980.94287109375,2994.470175768111,2961.593527764377,2961.593527764377,39458200.0,2938.5019587856195,2952.118359375,2921.2776041666666,2882.6021809895833,64.1212880285655,32.855285584313606,29.231015176225476,2980.480712890625
2010-07-15,2980.480712890625,2986.9255299622696,2956.773629433173,2979.944845112593,45256300.0,2946.897709606621,2965.05556640625,2925.710872395833,2888.2559488932293,64.02398613895922,34.463572908955484,30.27752672277148,2992.33349609375
2010-07-16,2992.33349609375,2992.33349609375,2972.1504436834025,2980.3620381685964,43437600.0,2955.9848669040466,2974.765966796875,2928.739225260417,2893.8956949869794,65.47114296577595,36.27640097826679,31.477301573870545,2975.456298828125
2010-07-19,2975.456298828125,2992.038661712625,2947.914401248805,2992.038661712625,29147800.0,2959.8791532888627,2978.122021484375,2930.0618489583335,2901.406705729167,61.66730347132131,35.936972464619885,32.369235752020415,2995.324462890625
2010-07-20,2995.324462890625,2995.324462890625,2970.6825986748736,2975.7512492672968,42827800.0,2966.9682152092155,2984.907568359375,2936.866243489583,2908.5883626302084,64.29707575228642,36.84642506473028,33.26467361456239,3013.28369140625
2010-07-21,3013.28369140625,3014.363727528324,2994.095472798035,2995.619583446793,50624800.0,2976.2313104486225,2991.375732421875,2943.51376953125,2916.1749918619794,66.53214640079256,38.571701882989146,34.326079268247746,3009.805908203125
2010-07-22,3009.805908203125,3018.894421527224,2997.1882354126788,3013.5787105269305,42180100.0,2982.946229999523,2997.240771484375,2952.558414713542,2924.1458740234375,65.67474268905038,39.20642093655579,35.302147601909354,3041.901611328125
2010-07-23,3041.901611328125,3051.2462182857184,3010.197767298005,3010.197767298005,51153000.0,2994.7373062652437,3007.15439453125,2963.9223795572916,2932.1496012369794,69.5719779169826,41.817252114573876,36.60516850444226,3023.581298828125
2010-07-26,3023.581298828125,3062.8336774015524,3014.4337056276427,3041.9995273153727,41815100.0,3000.5061047778204,3016.77939453125,2973.681673177083,2938.7114095052084,65.03310547634231,41.92477580544755,37.66908996464332,3041.5595703125
2010-07-27,3041.5595703125,3061.50776833663,3023.87520017296,3023.87520017296,38118200.0,3008.7167978847565,3026.026416015625,2982.4166666666665,2945.761295572917,67.288457758631,42.965406897559205,38.7283533512265,3057.35595703125
2010-07-28,3057.35595703125,3064.669636871749,3041.4605803567424,3041.4605803567424,39927800.0,3018.4446297140553,3034.840869140625,2992.7783203125,2952.388232421875,69.1700464773524,44.55119251256019,39.89292118349324,3096.6953125
2010-07-29,3096.6953125,3097.0724950756808,3056.551856416183,3057.847948516047,45659200.0,3034.0947662712447,3052.21875,3004.8383626302084,2959.2452311197917,73.29048836865435,48.42409344475391,41.599155635745376,3069.16064453125
2010-07-30,3069.16064453125,3103.958363228922,3053.978129634709,3096.597565566185,33560600.0,3041.107941923246,3057.670556640625,3013.19697265625,2963.901416015625,66.58283665279015,48.710078286489534,43.02134016589421,3058.85986328125
2010-08-02,3058.85986328125,3083.7399977316345,3048.467201662488,3070.158495472416,29613000.0,3044.6583261948467,3064.72626953125,3019.8758951822915,2967.8037923177085,64.21509127712574,47.55732513358771,43.92853715943291,2973.540283203125
2010-08-03,2973.540283203125,3084.0479454154374,2965.442697950008,3059.2530119339467,43158300.0,3030.434717596502,3051.122412109375,3020.6854654947915,2969.1059733072916,48.75113365558462,39.30608678666522,43.00404708487938,2983.130859375
2010-08-04,2983.130859375,3001.003210014159,2959.6386104772705,2973.737182346621,30313800.0,3020.973945952202,3036.277392578125,3020.831331380208,2971.0544677734374,50.20280758526175,33.158568952653695,41.03495145843424,3044.822509765625
2010-08-05,3044.822509765625,3046.755540061966,2983.72088200246,2983.72088200246,35892100.0,3025.743658714887,3025.90283203125,3025.120784505208,2975.4158284505206,58.371333432354085,32.88553342779278,39.40506785230595,3060.473876953125
2010-08-06,3060.473876953125,3062.56388348227,3031.3080201579032,3045.3133343226023,27844700.0,3032.6897023625343,3024.165478515625,3029.6634765625,2979.201350911458,60.1570042051996,33.545394904151635,38.23313326267508,3082.477783203125
2010-08-09,3082.477783203125,3082.664787634735,3056.0549847148213,3057.4289546118216,24487600.0,3042.6473185306527,3028.8890625,3036.7982421875,2983.4300455729167,62.586779820006306,35.435394053388336,37.67358542081773,3057.041748046875
2010-08-10,3057.041748046875,3083.1679271094267,3047.100240961223,3082.8708195478325,23919300.0,3045.526204433897,3045.58935546875,3040.9127278645833,2988.8894856770835,58.170549983670284,34.483255037580875,37.03551934417036,3035.199951171875
2010-08-11,3035.199951171875,3061.758731659051,3022.378428845114,3054.517070226452,28779900.0,3043.4609537814927,3056.003173828125,3042.373811848958,2992.9437906901044,54.60732231115767,31.60194004613595,35.948803484563484,3025.5263671875
2010-08-12,3025.5263671875,3034.120027083594,2993.6526068956327,3034.120027083594,25851700.0,3039.8740364626947,3052.1439453125,3043.421842447917,2997.990128580729,53.05719137015834,28.212681543587678,34.40157909636832,3052.89111328125
2010-08-13,3052.89111328125,3053.4469998350746,3025.6250853276056,3025.6250853276056,22483700.0,3042.4774518264057,3050.627392578125,3044.154475911458,3004.038427734375,56.793599358114804,27.4187102508522,33.0050053272651,3052.480224609375
2010-08-16,3052.480224609375,3058.9208917091205,3032.306938108986,3052.791980044383,26005500.0,3044.478006383,3044.627880859375,3046.0810709635416,3009.8813720703124,56.720595899631846,26.45141159182549,31.69428658017718,3071.96728515625
