Date,Close,Return_Target,Return_Lag_1,Return_Lag_2,Return_Lag_3,Return_Lag_5,RSI_14,MACD_Hist,Normalized_ATR,Vol_to_SMA_20,Rolling_Mom_5,Day_of_Week,Is_Month_End
2010-03-09,2657.0634765625,0.004912006727351592,0.011694884436232789,0.01848897757378909,0.005116442702950197,-0.0036877543397301205,65.70093013781533,11.34041636915611,0.012907436817170359,1.080208079491936,0.031049987911213717,1,0
2010-03-10,2670.114990234375,0.0023605644471034193,0.004912006727351592,0.011694884436232789,0.01848897757378909,-0.0005625624620282377,67.36579603120295,13.776870780829217,0.01255350746732827,1.0769570031483042,0.03964974897829543,2,0
2010-03-11,2676.41796875,-0.003740350836224371,0.0023605644471034193,0.004912006727351592,0.011694884436232789,0.005116442702950197,68.16934458217789,14.963537331204602,0.012301596534927404,1.421169836285964,0.042572875887427086,3,0
2010-03-12,2666.4072265625,0.001161459433980605,-0.003740350836224371,0.0023605644471034193,0.004912006727351592,0.01848897757378909,65.4143712242606,14.229445569251558,0.012140305544212858,1.7974763941445306,0.03371608234825252,4,0
2010-03-15,2669.504150390625,0.03245944935239953,0.001161459433980605,-0.003740350836224371,0.0023605644471034193,0.011694884436232789,65.8738490135737,13.1340108500399,0.011917007236122806,1.0163686515480133,0.016388564208444034,0,0
2010-03-17,2756.15478515625,-0.0069007485909111654,0.03245944935239953,0.001161459433980605,-0.003740350836224371,0.004912006727351592,75.62954716613334,17.171785431558973,0.01296874361220228,2.0868907758889783,0.03715312912461077,2,0
2010-03-18,2737.13525390625,0.0020941360444537427,-0.0069007485909111654,0.03245944935239953,0.001161459433980605,0.0023605644471034193,70.84239713232652,17.43252823748197,0.013719190280780712,1.8061653164414428,0.025340373806348016,3,0
2010-03-19,2742.8671875,-0.014791650644996879,0.0020941360444537427,-0.0069007485909111654,0.03245944935239953,-0.003740350836224371,71.4293347117384,16.852080535284685,0.013558346611437712,1.1555512099672824,0.02507394540369834,4,0
2010-03-22,2702.295654296875,0.0068313950730729545,-0.014791650644996879,0.0020941360444537427,-0.0069007485909111654,0.001161459433980605,61.927099194110106,12.781430568858639,0.01396069574030607,1.009060063688244,0.014022645594925831,0,0
2010-03-23,2720.756103515625,0.01984221951169829,0.0068313950730729545,-0.014791650644996879,0.0020941360444537427,0.03245944935239953,64.25704171816437,10.47473138034379,0.014023661346685784,0.8026379482378052,0.01969258123401818,1,0
2010-03-24,2774.741943359375,0.008756884856004676,0.01984221951169829,0.0068313950730729545,-0.014791650644996879,-0.0069007485909111654,70.03267375512539,11.63783675338101,0.014158339758771921,0.9515872813660946,0.007075351393316942,2,0
2010-03-25,2799.0400390625,0.004977641260239585,0.008756884856004676,0.01984221951169829,0.0068313950730729545,0.0020941360444537427,72.20930793303485,12.9936490395949,0.014427717854900579,1.1870897356256866,0.022732984840232784,3,0
2010-03-26,2812.97265625,-0.006509322738817547,0.004977641260239585,0.008756884856004676,0.01984221951169829,-0.014791650644996879,73.40227141083442,13.708056587491988,0.013856947985291797,1.1337776374223283,0.025616490056018626,4,0
2010-03-29,2794.662109375,0.0012513392230024678,-0.006509322738817547,0.004977641260239585,0.008756884856004676,0.0068313950730729545,69.19814712988443,11.894066808948146,0.013804236455430509,1.263518490355908,0.03389881796219796,0,0
2010-03-30,2798.1591796875,-0.007492893451505278,0.0012513392230024678,-0.006509322738817547,0.004977641260239585,0.01984221951169829,69.55677532616458,9.955021109210115,0.01360463568848357,1.0990064741346726,0.02831876211212747,1,0
2010-03-31,2777.19287109375,0.018973516669594126,-0.007492893451505278,0.0012513392230024678,-0.006509322738817547,0.008756884856004676,64.69348257430488,6.455355562819783,0.014045326127952566,1.0850175148114511,0.000983649148923904,2,1
2010-04-01,2829.885986328125,0.020229720565052123,0.018973516669594126,-0.007492893451505278,0.0012513392230024678,0.004977641260239585,70.31163849211401,6.847041267396946,0.014236397826155258,1.0822209011151345,0.011200280962513354,3,0
2010-04-05,2887.1337890625,-0.002174078490068232,0.020229720565052123,0.018973516669594126,-0.007492893451505278,-0.006509322738817547,74.97141270888314,9.932281459823614,0.014446200632178911,1.1098979080178855,0.026452360267325892,0,0
2010-04-06,2880.85693359375,0.0061135645030208075,-0.002174078490068232,0.020229720565052123,0.018973516669594126,0.0012513392230024678,73.60724675183286,10.467423073526547,0.01442824058705345,1.9747718737618671,0.030787604516075207,1,0
2010-04-07,2898.46923828125,-0.01647294967288937,0.0061135645030208075,-0.002174078490068232,0.020229720565052123,-0.007492893451505278,74.98277463565685,10.876852311246864,0.014182179108354755,1.4759432227004188,0.035649829796093546,2,0
2010-04-08,2850.722900390625,-0.0020424678122266116,-0.01647294967288937,0.0061135645030208075,-0.002174078490068232,0.018973516669594126,65.08031842178318,6.990198083755736,0.01492267665012072,1.125213236456402,0.026669773574709454,3,0
2010-04-09,2844.900390625,0.012766899241996255,-0.0020424678122266116,-0.01647294967288937,0.0061135645030208075,0.020229720565052123,63.970841358158566,3.2741355000598134,0.014832280291913478,0.9171451250251227,0.005653789092888717,4,0
2010-04-12,2881.220947265625,0.0011684974114689606,0.012766899241996255,-0.0020424678122266116,-0.01647294967288937,-0.002174078490068232,67.67304582455023,2.5418082219908342,0.014533875373491115,1.0809334031759552,-0.0018090322301671513,0,0
2010-04-13,2884.587646484375,0.00010918073736942979,0.0011684974114689606,0.012766899241996255,-0.0020424678122266116,0.0061135645030208075,68.00127371174374,1.6091867454226687,0.014190562166247747,1.0711701637128315,0.0015335436713700412,1,0
2010-04-14,2884.902587890625,0.005377876016549932,0.00010918073736942979,0.0011684974114689606,0.012766899241996255,-0.01647294967288937,68.03397083229427,0.40149058823534745,0.01372208443815959,1.0595213852549068,-0.0044708400942813364,2,0
2010-04-15,2900.417236328125,-0.007536294490227302,0.005377876016549932,0.00010918073736942979,0.0011684974114689606,-0.0020424678122266116,69.67771994517568,0.05378709368478951,0.013380624712038705,1.2120291126738474,0.017379985595157965,3,0
2010-04-16,2878.558837890625,-0.013285863787667052,-0.007536294490227302,0.005377876016549932,0.00010918073736942979,0.012766899241996255,64.63488339145144,-2.121845601991886,0.013570073118883938,0.7896963674880492,0.011886158917157275,4,0
2010-04-19,2840.314697265625,0.01790040148947103,-0.013285863787667052,-0.007536294490227302,0.005377876016549932,0.0011684974114689606,56.87848302612625,-6.370002318083024,0.014452354580530433,0.8192261454884108,-0.014166604112506032,0,0
2010-04-20,2891.157470703125,0.0074555523176009775,0.01790040148947103,-0.013285863787667052,-0.007536294490227302,0.00010918073736942979,63.20085429123962,-5.994644287909146,0.014473513045553669,0.880787356986029,0.0025652999654960373,1,0
2010-04-21,2912.712646484375,0.004705346503084407,0.0074555523176009775,0.01790040148947103,-0.013285863787667052,0.005377876016549932,65.50967530589926,-4.596436729662017,0.01396020146312883,1.359258467340078,0.009911671545727585,2,0
2010-04-22,2926.41796875,-0.0006154368274995381,0.004705346503084407,0.0074555523176009775,0.01790040148947103,-0.007536294490227302,66.93038089578096,-3.120906357346456,0.013985530717112366,1.0221155066966645,0.00923914203226206,3,0
2010-04-23,2924.616943359375,0.006830822445948348,-0.0006154368274995381,0.004705346503084407,0.0074555523176009775,-0.013285863787667052,66.542479757134,-2.656726988363502,0.01347084526399421,0.789450880994956,0.016159999694989824,4,0
2010-04-26,2944.594482421875,-0.0018371521107723998,0.006830822445948348,-0.0006154368274995381,0.004705346503084407,0.01790040148947103,68.70881938275998,-1.454863561778609,0.013153862487509535,0.8342474228408141,0.03627668592860522,0,0
2010-04-27,2939.184814453125,-0.012241067519369042,-0.0018371521107723998,0.006830822445948348,-0.0006154368274995381,0.0074555523176009775,67.43550768005312,-1.4704740412541923,0.012584046358837008,0.8636797349299054,0.016539132328361794,1,0
2010-04-28,2903.2060546875,0.008108290840910914,-0.012241067519369042,-0.0018371521107723998,0.006830822445948348,0.004705346503084407,59.53339599920805,-4.195851767248136,0.013395478985843945,1.0503049486055678,-0.0031574875086082255,2,0
2010-04-29,2926.74609375,0.015167144479724337,0.008108290840910914,-0.012241067519369042,-0.0018371521107723998,-0.0006154368274995381,62.61972813940802,-4.6688764132197775,0.012940062030911255,1.224978266469588,0.0002454568292182824,3,0
2010-04-30,2971.136474609375,-0.003485766992405326,0.015167144479724337,0.008108290840910914,-0.012241067519369042,0.006830822445948348,67.63293472044057,-2.36411163334688,0.012943458500878902,1.0336373493509683,0.016028038136442158,4,1
2010-05-03,2960.77978515625,-0.0006349282786665134,-0.003485766992405326,0.015167144479724337,0.008108290840910914,-0.0018371521107723998,65.42820715632867,-1.9275436738643563,0.012831150262456638,0.8095384957300916,0.005711448698088484,0,0
2010-05-04,2958.89990234375,-0.03811272169981095,-0.0006349282786665134,-0.003485766992405326,0.015167144479724337,-0.012241067519369042,65.01392370758472,-2.139447643872657,0.0131291746698041,0.8112293529577191,0.00691367253019437,1,0
2010-05-05,2846.128173828125,-0.01251580387658291,-0.03811272169981095,-0.0006349282786665134,-0.003485766992405326,0.008108290840910914,46.1399351947722,-9.818675195291107,0.015787620721633346,1.335283639034474,-0.018957981650247535,2,0
2010-05-06,2810.506591796875,-0.025362073031797272,-0.01251580387658291,-0.03811272169981095,-0.0006349282786665134,0.015167144479724337,41.992959917746695,-16.82979784516491,0.01732511455407353,1.0335766071002954,-0.03958207636774136,3,0
2010-05-07,2739.226318359375,0.04055510085632896,-0.025362073031797272,-0.01251580387658291,-0.03811272169981095,-0.003485766992405326,35.17927314574875,-25.291926518190152,0.019254847919739138,0.7482399890291017,-0.08011129387926297,4,0
2010-05-10,2850.31591796875,-0.013168427910351888,0.04055510085632896,-0.025362073031797272,-0.01251580387658291,-0.0006349282786665134,49.05349918849806,-22.523854222683248,0.020207692134153993,1.1912854621567432,-0.03607042603052868,0,0
2010-05-11,2812.78173828125,0.012346940245742788,-0.013168427910351888,0.04055510085632896,-0.025362073031797272,-0.03811272169981095,45.5091855704674,-22.29550241159871,0.020459809120344046,1.058164045187842,-0.048603925662214054,1,0
2010-05-12,2847.510986328125,0.003779771001692911,0.012346940245742788,-0.013168427910351888,0.04055510085632896,-0.01251580387658291,49.1688810945936,-19.00846967948101,0.019674319069028685,0.588607000117397,0.0018557362833396818,2,0
2010-05-14,2858.27392578125,-0.013614446819941728,0.003779771001692911,0.012346940245742788,-0.013168427910351888,-0.025362073031797272,50.28328915636382,-15.462776367306947,0.018840893961963635,0.6143186869090211,0.018151311161615502,4,0
2010-05-17,2819.360107421875,0.005219473785252449,-0.013614446819941728,0.003779771001692911,0.012346940245742788,0.04055510085632896,46.32852421735526,-15.075842551536645,0.019712423619105454,0.5782610193181805,0.029898937373471046,0,0
2010-05-18,2834.07568359375,-0.03694255543455094,0.005219473785252449,-0.013614446819941728,0.003779771001692911,-0.013168427910351888,47.994261000990214,-13.232178137127807,0.018681367841843786,0.7145486308023407,-0.005436689697605468,1,0
2010-05-19,2729.377685546875,-0.01290894940047127,-0.03694255543455094,0.005219473785252449,-0.013614446819941728,0.012346940245742788,38.77389674703869,-18.162647664356626,0.020955426261311916,1.0622399219441376,-0.02921081722180452,2,0
2010-05-20,2694.144287109375,-0.026362875576053546,-0.01290894940047127,-0.03694255543455094,0.005219473785252449,0.003779771001692911,36.25002152973836,-22.606084936536874,0.022463976627369552,1.1121454229667158,-0.05446670686801858,3,0
2010-05-21,2623.118896484375,-0.005188614050526397,-0.026362875576053546,-0.01290894940047127,-0.03694255543455094,-0.013614446819941728,31.761772554516156,-28.743964986870324,0.0243998357041363,0.9503747181645225,-0.08460935344576503,4,0
2010-05-24,2609.508544921875,-0.03659215794251547,-0.005188614050526397,-0.026362875576053546,-0.01290894940047127,0.005219473785252449,30.970444600990845,-31.892524157654144,0.02474617354889805,1.215009833378185,-0.0761835206763497,0,0
2010-05-25,2514.02099609375,0.07265414768539324,-0.03659215794251547,-0.005188614050526397,-0.026362875576053546,-0.03694255543455094,26.064113821335013,-38.154904175106424,0.026907139404613353,1.5510249873353406,-0.11799515240411762,1,0
2010-05-26,2696.675048828125,0.006356840803575681,0.07265414768539324,-0.03659215794251547,-0.005188614050526397,-0.01290894940047127,44.25590634437168,-28.203372499127774,0.028268998432906377,1.9754035420290033,-0.008398449284173437,2,0
2010-05-27,2713.8173828125,0.030595559688213037,0.006356840803575681,0.07265414768539324,-0.03659215794251547,-0.026362875576053546,45.60852803194964,-19.10924085814611,0.029078558261695676,1.9572684155250009,0.010867340919873514,3,0
2010-05-31,2796.84814453125,-0.02586451161804104,0.030595559688213037,0.006356840803575681,0.07265414768539324,-0.005188614050526397,51.719408930823505,-6.780841000517739,0.028384174821603925,1.1072995663801208,0.0678257761841401,0,1
2010-06-01,2724.509033203125,0.003326376983955326,-0.02586451161804104,0.030595559688213037,0.006356840803575681,-0.03659215794251547,46.78743189506738,-2.9714269923701053,0.028966265937593046,1.0734684752073185,0.04714987861662545,1,0
2010-06-02,2733.57177734375,0.028276520513615067,0.003326376983955326,-0.02586451161804104,0.030595559688213037,0.07265414768539324,47.463360791833026,0.5004046780523694,0.028116799649966828,1.1359069072725339,0.08706841354309625,2,0
2010-06-03,2810.86767578125,0.00436642308200752,0.028276520513615067,0.003326376983955326,-0.02586451161804104,0.006356840803575681,52.952505819462495,7.931987104805437,0.027376437756269873,1.1874075975647918,0.04269078637131807,3,0
2010-06-04,2823.14111328125,-0.025863084340791875,0.00436642308200752,0.028276520513615067,0.003326376983955326,0.030595559688213037,53.77832048140695,13.28822860579448,0.02613041149468545,0.9443371978518681,0.04070036864974991,4,0
2010-06-07,2750.1259765625,0.010817242391950144,-0.025863084340791875,0.00436642308200752,0.028276520513615067,-0.02586451161804104,48.34203346910416,11.589699472392894,0.02815385126891034,0.7608327169403586,-0.015758275379255005,0,0
2010-06-08,2779.874755859375,0.002090043294757704,0.010817242391950144,-0.025863084340791875,0.00436642308200752,0.003326376983955326,50.5359773054394,12.090154258252994,0.026662639547186187,0.8204721417691818,0.02092347863073618,1,0
2010-06-09,2785.684814453125,-0.005386600456698032,0.002090043294757704,0.010817242391950144,-0.025863084340791875,0.028276520513615067,50.973914131555055,12.38738575927323,0.025445789553474808,0.7930414145827315,0.01968714494153856,2,0
2010-06-10,2770.679443359375,0.011228419670512135,-0.005386600456698032,0.002090043294757704,0.010817242391950144,0.00436642308200752,49.748857799686604,11.185034024136804,0.02464199198291863,0.6799549385535111,-0.01397597602877454,3,0
2010-06-11,2801.789794921875,0.008900473513242302,0.011228419670512135,-0.005386600456698032,0.002090043294757704,-0.025863084340791875,52.30801149363009,12.023306563224544,0.023816245552120526,0.6025824092597241,-0.007113979440269924,4,0
2010-06-14,2826.72705078125,0.0011801413578569342,0.008900473513242302,0.011228419670512135,-0.005386600456698032,0.010817242391950144,54.31636212557502,13.67530313823691,0.022553161583833987,0.4912223192077413,0.027649578413764253,0,0
2010-06-15,2830.06298828125,0.01006509869186667,0.0011801413578569342,0.008900473513242302,0.011228419670512135,0.002090043294757704,54.5918369830801,14.34101132909644,0.02156486941753598,0.723694166373712,0.018012477379671044,1,0
2010-06-16,2858.5478515625,0.011347544866974868,0.01006509869186667,0.0011801413578569342,0.008900473513242302,-0.005386600456698032,56.97744144524745,15.92589517013176,0.021016374987590236,0.730179160742691,0.02598753277678001,2,0
2010-06-17,2890.9853515625,0.013313711905509118,0.011347544866974868,0.01006509869186667,0.0011801413578569342,0.011228419670512135,59.5815668734986,18.219767976201915,0.020315107249925628,0.9568186168866054,0.04272167810045291,3,0
2010-06-18,2929.47509765625,0.004203304739593516,0.013313711905509118,0.011347544866974868,0.01006509869186667,0.008900473513242302,62.48339415153732,21.18248639707294,0.019615003752503992,1.2041136974992155,0.04480697033544989,4,0
2010-06-21,2941.78857421875,-0.00248614763386501,0.004203304739593516,0.013313711905509118,0.011347544866974868,0.0011801413578569342,63.38896903654862,22.690326156104963,0.019477938871402697,1.0311528849318925,0.040109801561801106,0,0
2010-06-22,2934.474853515625,-0.003339210119064573,-0.00248614763386501,0.004203304739593516,0.013313711905509118,0.01006509869186667,62.42513406677643,21.902954983953034,0.018996057470028766,0.6606450277890475,0.03644351257007916,1,0
2010-06-23,2924.676025390625,-0.003656588232220259,-0.003339210119064573,-0.00248614763386501,0.004203304739593516,0.011347544866974868,61.08501276119092,19.509750348752387,0.018560948310211507,0.9018436699277665,0.02303920375914792,2,0
2010-06-24,2913.981689453125,0.01129949230328009,-0.003656588232220259,-0.003339210119064573,-0.00248614763386501,0.013313711905509118,59.581657660219584,16.13388026665134,0.018234658334777287,0.8432721729225567,0.008035070659952792,3,0
2010-06-25,2946.908203125,0.002955212593707568,0.01129949230328009,-0.003656588232220259,-0.003339210119064573,0.004203304739593516,62.631057185702986,15.06607154702644,0.01783426436197368,0.5679872981220075,0.006020851057723764,4,0
2010-06-28,2955.616943359375,-0.02109826802069381,0.002955212593707568,0.01129949230328009,-0.003656588232220259,-0.00248614763386501,63.41720991443687,13.92102692412061,0.01725284276776868,0.6907556077056857,0.0047727589118378155,0,0
2010-06-29,2893.258544921875,0.007020546399154837,-0.02109826802069381,0.002955212593707568,0.01129949230328009,-0.003339210119064573,54.56530042412909,8.220529864036052,0.01854796787943199,0.6592841793855023,-0.013839361474990985,1,0
2010-06-30,2913.57080078125,-0.013534790471515512,0.007020546399154837,-0.02109826802069381,0.002955212593707568,-0.003656588232220259,56.68612506701259,5.220704718723937,0.018907701877673086,0.6230772190219299,-0.003479604956771576,2,1
2010-07-01,2874.13623046875,-0.0009373570286317356,-0.013534790471515512,0.007020546399154837,-0.02109826802069381,0.01129949230328009,51.64582959668863,0.24606229107157418,0.019109494188796528,0.9988871134723935,-0.013357807196066829,3,0
2010-07-02,2871.442138671875,0.002002393076962594,-0.0009373570286317356,-0.013534790471515512,0.007020546399154837,0.002955212593707568,51.31016725824019,-3.3614476936429867,0.018506419002552787,0.6553437450452303,-0.025594656527978654,4,0
2010-07-05,2877.19189453125,0.01158865124737618,0.002002393076962594,-0.0009373570286317356,-0.013534790471515512,-0.02109826802069381,52.026785527547844,-5.3764258640562055,0.017554339410660504,0.6175395065484881,-0.026547476044723628,0,0
2010-07-06,2910.53466796875,-0.0029559914608419113,0.01158865124737618,0.002002393076962594,-0.0009373570286317356,0.007020546399154837,56.0650667906878,-4.514431578847091,0.017275390260676485,0.6900510080544131,0.006139443223346364,1,0
2010-07-07,2901.93115234375,0.004777344693180696,-0.0029559914608419113,0.01158865124737618,0.002002393076962594,-0.013534790471515512,54.7836003752082,-4.561018730526154,0.01666883296535253,0.5936882417761078,-0.0038370946366503844,2,0
2010-07-08,2915.794677734375,0.009598349506555914,0.004777344693180696,-0.0029559914608419113,0.01158865124737618,-0.0009373570286317356,56.508644629346335,-3.7304553944283825,0.016242748688854534,1.200790897472451,0.014475040528045824,3,0
2010-07-09,2943.781494140625,0.005059659244290637,0.009598349506555914,0.004777344693180696,-0.0029559914608419113,0.002002393076962594,59.83958568167268,-1.4838327278690215,0.015771244645634733,1.2046322864042966,0.025010747063233474,4,0
2010-07-12,2958.676025390625,0.0009195677734403773,0.005059659244290637,0.009598349506555914,0.004777344693180696,0.01158865124737618,61.52832689785879,0.7004397230767978,0.015342505421852469,0.9606074293102227,0.028068013230561517,0,0
2010-07-13,2961.396728515625,0.006600312072311265,0.0009195677734403773,0.005059659244290637,0.009598349506555914,-0.0029559914608419113,61.843948949486695,1.9526273811131531,0.015007697166142779,0.777803184333022,0.017398929756625714,1,0
2010-07-14,2980.94287109375,-0.00015503759149715357,0.006600312072311265,0.0009195677734403773,0.005059659244290637,0.004777344693180696,64.1212880285655,3.6242704080881296,0.014636839091383313,1.1064773660935865,0.02695523328977889,2,0
2010-07-15,2980.480712890625,0.003976802517748679,-0.00015503759149715357,0.006600312072311265,0.0009195677734403773,0.009598349506555914,64.02398613895922,4.186046186184004,0.01431606204682652,1.2768116034027583,0.02202285100510104,3,0
2010-07-16,2992.33349609375,-0.005640145821866671,0.003976802517748679,-0.00015503759149715357,0.006600312072311265,0.005059659244290637,65.47114296577595,4.799099404396248,0.01372261007665226,1.2607204527351004,0.016401304016293805,4,0
2010-07-19,2975.456298828125,0.006677350317773056,-0.005640145821866671,0.003976802517748679,-0.00015503759149715357,0.0009195677734403773,61.66730347132131,3.5677367125994692,0.013881021741901351,0.8787354539840245,0.0057014989501364965,0,0
2010-07-20,2995.324462890625,0.0059957539619241995,0.006677350317773056,-0.005640145821866671,0.003976802517748679,0.006600312072311265,64.29707575228642,3.581751450167893,0.013391650116768149,1.2751103274206719,0.011459281494469176,1,0
2010-07-21,3013.28369140625,-0.001154150607539317,0.0059957539619241995,0.006677350317773056,-0.005640145821866671,-0.00015503759149715357,66.53214640079256,4.2456226147414,0.012841440333661702,1.496745581811328,0.01085472338408211,2,0
2010-07-22,3009.805908203125,0.010663711914952412,-0.001154150607539317,0.0059957539619241995,0.006677350317773056,0.003976802517748679,65.67474268905038,3.904273334646433,0.012453102996134934,1.2441055918107489,0.009855610368039947,3,0
2010-07-23,3041.901611328125,-0.0060226512362446805,0.010663711914952412,-0.001154150607539317,0.0059957539619241995,-0.005640145821866671,69.5719779169826,5.212083610131614,0.012414668667541031,1.4531119770879128,0.01654251976524368,4,0
2010-07-26,3023.581298828125,0.005946018878785653,-0.0060226512362446805,0.010663711914952412,-0.001154150607539317,0.006677350317773056,65.03310547634231,4.255685840804233,0.012741148577058423,1.1677532205294519,0.01616001435086567,0,0
2010-07-27,3041.5595703125,0.005193515482298183,0.005946018878785653,-0.0060226512362446805,0.010663711914952412,0.0059957539619241995,67.288457758631,4.237053546332703,0.012651807130420613,1.0488690967715484,0.015428682911878266,1,0
2010-07-28,3057.35595703125,0.012867116561379843,0.005193515482298183,0.005946018878785653,-0.0060226512362446805,-0.001154150607539317,69.1700464773524,4.658271329066949,0.012229637766435202,1.0763488225488766,0.01462644443225225,2,0
2010-07-29,3096.6953125,-0.008891629685879865,0.012867116561379843,0.005193515482298183,0.005946018878785653,0.010663711914952412,73.29048836865435,6.8249378090085315,0.01214647994363422,1.2192801314474304,0.02864771160117141,3,0
2010-07-30,3069.16064453125,-0.0033562209486669436,-0.008891629685879865,0.012867116561379843,0.005193515482298183,-0.0060226512362446805,66.58283665279015,5.688738120595325,0.012543251433470928,0.8854997522439207,0.009092370000339134,4,0
2010-08-02,3058.85986328125,-0.027892608321913204,-0.0033562209486669436,-0.008891629685879865,0.012867116561379843,0.005946018878785653,64.21509127712574,3.628787974154797,0.012510195617166004,0.7741474032809179,0.01175880028791687,0,0
2010-08-03,2973.540283203125,0.003225305615010443,-0.027892608321913204,-0.0033562209486669436,-0.008891629685879865,0.005193515482298183,48.75113365558462,-3.697960298214163,0.014798987717061016,1.1015022213397152,-0.022079826912781986,1,0
2010-08-04,2983.130859375,0.02068016902334291,0.003225305615010443,-0.027892608321913204,-0.0033562209486669436,0.012867116561379843,50.20280758526175,-7.876382505780548,0.014688178487378795,0.7641497127235397,-0.024048036780069726,2,0
2010-08-05,3044.822509765625,0.005140321689458549,0.02068016902334291,0.003225305615010443,-0.027892608321913204,-0.008891629685879865,58.371333432354085,-6.519534424513168,0.014855253451536503,0.9117740639715992,-0.01623498431810666,3,0
2010-08-06,3060.473876953125,0.007189705625556986,0.005140321689458549,0.02068016902334291,0.003225305615010443,-0.0033562209486669436,60.1570042051996,-4.687738358523447,0.014453102444022625,0.7210898323943353,-0.002203032942768246,4,0
2010-08-09,3082.477783203125,-0.008251814593718931,0.007189705625556986,0.005140321689458549,0.02068016902334291,-0.027892608321913204,62.586779820006306,-2.238191367429394,0.0139415500255652,0.6425944360668054,0.008342893631455683,0,0
2010-08-10,3057.041748046875,-0.007144749295280195,-0.008251814593718931,0.007189705625556986,0.005140321689458549,0.003225305615010443,58.170549983670284,-2.5522643065894854,0.01389617040610381,0.6307871369983438,0.027983687359649956,1,0
2010-08-11,3035.199951171875,-0.0031871323603046564,-0.007144749295280195,-0.008251814593718931,0.007189705625556986,0.02068016902334291,54.60732231115767,-4.346863438427533,0.013923195511577814,0.769807293401113,0.017613632449359318,2,0
2010-08-12,3025.5263671875,0.009044623239951477,-0.0031871323603046564,-0.007144749295280195,-0.008251814593718931,0.005140321689458549,53.05719137015834,-6.188897552780645,0.0139508951250977,0.7099069025874062,-0.006253668934288248,3,0
2010-08-13,3052.89111328125,-0.0001345900186506821,0.009044623239951477,-0.0031871323603046564,-0.007144749295280195,0.007189705625556986,56.793599358114804,-5.5862950764129025,0.013491544919691017,0.6357087671951351,-0.00234936738379532,4,0
2010-08-16,3052.480224609375,0.006384008777442274,-0.0001345900186506821,0.009044623239951477,-0.0031871323603046564,-0.008251814593718931,56.720595899631846,-5.242874988351691,0.013152320663599174,0.738565798401116,-0.009673663028002988,0,0
2010-08-18,3071.96728515625,0.010827577185260617,0.006384008777442274,-0.0001345900186506821,0.009044623239951477,-0.007144749295280195,59.38694235251931,-3.798117842047322,0.0127772581300323,1.0088486706894118,0.004962160343158217,2,0
